Location,Period,Kitchen,Dish_Name,Description,Portion_Size,Ingredients,Calories,Protein (g),Total Carbohydrates (g),Sugar (g),Total Fat (g),Saturated Fat (g),Cholesterol (mg),Dietary Fiber (g),Sodium (mg),Potassium (mg),Calcium (mg),Iron (mg),Trans Fat (g),Vitamin D (IU),Vitamin C (mg),Calories From Fat,Vitamin A (RE),Saturated Fat + Trans Fat (g),Allergens
Stetson_East,Lunch,SWEET SHOPPE,Chocolate Chip Cookies,Soft sugar cookie dotted with chocolate chips,1 each,Chocolate Chip Cookie Dough,130,1,17,10,6,3,0.0,0,100,30,0,1,0,0,0,50,15,5,"Gluten, Milk, Wheat, Beef*, Soy, Egg, Pork*"
Stetson_East,Lunch,SWEET SHOPPE,Oatmeal Raisin Cookies,Soft sugar made from ats with raisins and a touch of mollasses,1 each,Oatmeal Raisin Cookie Dough,120,1,18,10,4.5,2,0.0,0.0,115,50,10,1.2,0,0,0,40,0,0,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
Stetson_East,Lunch,SWEET SHOPPE,Brownie,,1 each,Brownie,210,3,35,26,6,2.5,45,1,240,190,0,1,0,0,0.0,60,0.0,5,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
Stetson_East,Lunch,SWEET SHOPPE,Lemon Banquet Cake,,1 slice,Lemon Banquet Cake,550,4,56,39,34,10,65,0,270,80,20,1.1,0,0,0.0,310,0.0,10,"Gluten, Milk, Wheat, Beef*, Sulphites, Soy, Egg, Tree Nuts*, Pork*"
Stetson_East,Lunch,SWEET SHOPPE,Pound Cake,Moist and delicious.,1 1/10th,Pound Cake,200,2,20,10,12,5,50,0,125,30,10,0.6,0,0,0.0,110,0.0,5,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
Stetson_East,Lunch,SWEET SHOPPE,M&M Rice Krispie Treats ,Sweet and Yummy Rice Krispy Treats with M&M's,1 each,"Marshmallows, Rice Krispies Cereal, M&M Candies, Butter, Vanilla Extract",430,3,80,41,12,8,25,0,270,60,20,8.6,0,90,0,110,0.0,10,"Gluten, Milk, Beef*, Soy, Pork*, Alcohol, Peanuts*"
Stetson_East,Lunch,SWEET SHOPPE,Regular Vegan Tofu Carrot Cupcakes					,,4 oz portion,"Carrots, All Purpose Flour, Vanilla Icing, Tofu, Raisins, Brown Sugar (sugar, cane syrups), Orange Juice, Canola Oil, Vanilla Extract, Baking Powder, Salt, Baking Soda, Cinnamon",330,5,53,28,10,3,0,2,350,200,80,2,0.0,0,3,90,0,5,"Vegan, Vegetarian, Gluten, Wheat, Soy, Alcohol, Orange"
Stetson_East,Dinner,CUCINA,Spicy Cheddar Pumpkin Orzo,,8 oz portion,"Water, Orzo, Pumpkin, Cheddar Cheese, Chipotle Peppers, Vegetable Base, Salt, Canola Oil, Garlic, Sage, Nutmeg",400,15,51,4,15,6,30,4,2140,290,240,2.9,0.0,5,3,130,0,5,"Garlic, Vegetarian, Gluten, Milk, Wheat, Good Source of Protein, Mustard*, Tomato, Onion, Celery"
Stetson_East,Dinner,CUCINA,Garlic Breadstick ,"Garlic Breadstick, Butter, and Parsley ",1 each,"French Breadsticks Dough, Butter, Parsley, Garlic",80,2,12,0.0,3,1.5,5,0,140,30,10,0.8,0,10,0,25,0,0,"Garlic, Vegetarian, How Good Friendly, Gluten, Milk, Wheat, Soy*, Egg"
Stetson_East,Dinner,CUCINA,Marinara Sauce,,1 ladle-2oz,Marinara Sauce,35,0.0,7,4,0,0,0,1,230,180,20,0.4,0,0,0.0,0,0.0,0,"Garlic, Vegan, Vegetarian, Tomato, Onion, Gluten*"
Stetson_East,Dinner,CUCINA,Caesar Salad,"With romaine lettuce, parmesan cheese, and garlic croutons",1 cup,"Lettuce, White Bread, Parmesan Cheese, Canola Oil, Garlic",110,4,11,2,5,1.5,0.0,1,190,150,100,1,0.0,0,2,45,0.0,0,"Garlic, Vegetarian, Gluten, Milk, Wheat, Soy, Tree Nuts*"
Stetson_East,Dinner,CUCINA,Cheese Pizza,"Traditional pie topped with Italian tomato sauce, mozzarella, and parmesan cheese.",1 slice,"Pizza Dough, Parmesan Cheese, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Basil, Garlic, Black Pepper",200,10,18,2,10,4,20,0.0,640,140,230,1.3,0,15,3,90,0,5,"Garlic, Vegetarian, Egg*, Gluten, Milk, Wheat, Soy*, Tomato, Sesame*"
Stetson_East,Dinner,CUCINA,Roasted Vegetable Pizza,"Pizza Topped with Zucchini, Red Peppers, Onions and Cheese",1 slice,"Pizza Dough, Part Skim Mozzarella Cheese, Zucchini, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Onions, Red Bell Peppers, Parsley, Garlic, Canola Oil, Salt, Basil, Garlic, Black Pepper",150,8,18,2,6,2.5,15,1,390,170,160,1.3,0,15,11,50,0,5,"Garlic, Vegetarian, Egg*, Gluten, Milk, Wheat, Soy*, Tomato, Onion, Sesame*"
Stetson_East,Dinner,CUCINA,Chicken and Broccoli Pizza,Pizza with Chicken and Broccoli ,1 slice,"Pizza Dough, Part Skim Mozzarella Cheese, Chicken, Broccoli, Canola Oil",150,10,16,0.0,5,2.5,20,0.0,320,160,130,1.1,0,15,6,45,0,5,"Garlic, Egg*, Gluten, Milk, Wheat, Soy*, Onion, Sesame*, Poultry, Celery"
Stetson_East,Dinner,CUCINA,Grated Parmesan Cheese,,1 tbsp,Parmesan Cheese,25,2,0.0,0,1.5,1,5,0,115,10,50,0,0,0,0,15,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Dinner,CUCINA,Crushed Red Pepper,,1 tsp,Red Pepper,5,0,1,0,0,0,0,0,0,40,0,0.1,0.0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,CUCINA,Dried Oregano,,1 tsp,Oregano,0,0,0.0,0,0,0,0,0,0,10,20,0.4,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,RICE STATION,White Rice,White Rice Cooked with Canola Oil and Salt,1/2 cup,"Water, Long Grain White Rice, Canola Oil, Salt",120,2,23,0,1.5,0,0,0.0,30,50,20,0.9,0.0,0,0,15,0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,RICE STATION,Brown Rice,Lightly seasoned,1/2 cup,"Water, Brown Rice",110,2,23,0,1,0,0,1,0,70,0,0.4,0,0,0,10,0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,RICE STATION,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,RICE STATION,Gluten Free Soy Sauce,,1 floz,Soy Sauce,20,1,4,2,0,0,0,0,880,200,0,0,0,0,0.0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Soy"
Stetson_East,Dinner,RICE STATION,Seasoned Rice Vinegar,,1 floz,Seasoned Rice Vinegar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,"Vegan, Vegetarian"
Stetson_East,Dinner,HOMESTYLE,Honey Garlic Fried Chicken,Classic fried chicken with a franks hot honey garlic glaze,6 ounce,"Breaded Honey Chicken, Honey Garlic Sauce",330,23,32,14,12,4,90,2,1110,320,10,1.2,0,5,0.0,110,0.0,5,"Garlic, Gluten, Wheat, Good Source of Protein, Celery*, Mustard*, Onion, Soy, Egg, Milk*, Poultry, Fish*"
Stetson_East,Dinner,HOMESTYLE,Baked Potatoes,Fluffy Idaho potato,1 each,"Potatoes, Canola Oil, Salt",230,4,49,4,2.5,0,0,3,290,890,10,0.8,0,0,29,20,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,HOMESTYLE,Roasted Tomatoes,Oven roasted tomatoes with herbs,2 each,"Tomatoes, Canola Oil, Basil, Garlic, Salt, Black Pepper, Chives",35,1,5,3,1.5,0,0,1,190,270,10,0.4,0,0,16,15,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Tomato"
Stetson_East,Dinner,HOMESTYLE,Roasted Carrots ,Roasted Carrots Seasoned with Salt,1/2 cup,"Carrots, Canola Oil, Salt",80,1,12,6,3.5,0,0,3,180,400,40,0.4,0,0,7,30,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,GLOBAL EATS,Homemade Baked Corn Tortilla Chips,Healthy version of the classic tortilla chip,1 ounce,"Corn Tortilla (Corn, Water, Preservatives, Xanthan Gum, Lime), Canola Oil, Salt",80,2,14,0,2.5,0,0,2,320,60,30,0.4,0.0,0,0,20,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,GLOBAL EATS,Plant Based Chorizo,Soy based take on a pork chorizo,2 ounce,Meatless Chorizo,110,8,6,0.0,7,1,0,4,410,290,70,2,0,0,1,60,0.0,0,"Garlic, Vegan, Vegetarian, Good Source of Protein, Celery*, Mustard*, Onion, Soy"
Stetson_East,Dinner,GLOBAL EATS,Cilantro Rice,Fluffy rice with the enchanting flavor of Cilantro,1/2 cup,"Water, Brown Rice, Celery, Onions, Lemon Juice, Canola Oil, Cilantro, Lemon, Salt, Thyme, Black Pepper",100,2,18,0.0,3,0,0,1,140,100,10,0.4,0,0,2,25,0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Onion, Celery"
Stetson_East,Dinner,GLOBAL EATS,Garlic Roasted Cauliflower,,1/2 cup,"Cauliflower, Salt, Garlic, Parsley, Black Pepper",30,2,6,2,0,0,0,2,220,340,30,0.5,0,0,55,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,GLOBAL EATS,Salsa with Roasted Corn,Salsa with Roasted Corn,2 ounce,"Tomatoes, Corn Kernels, Ketchup, Green Onions, Lime Juice, Cilantro, Serrano Pepper, Canola Oil, Salt, Cumin, Garlic, Black Pepper",30,0.0,6,3,1,0,0,0.0,250,120,20,0.5,0.0,0,7,10,0.0,0,"Garlic, Vegan, Vegetarian, How Good Friendly, Mustard*, Tomato, Onion, Gluten*"
Stetson_East,Dinner,GLOBAL EATS,Guacamole,"avocado pulp, tomatoes, onions, cilantro, lime juice, garlic",2 floz,"Avocado, Tomatoes, Onions, Cilantro, Lime, Salt, Garlic, White Pepper",70,1,5,1,6,1,0,3,115,250,10,0.3,0,0,7,50,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Tomato, Onion"
Stetson_East,Dinner,GLOBAL EATS,No-Cheese Sauce,"Warm Vegan Cheese sauce - you will never believe its made with Just Carrots, Potatoes & Spices",1/4 cup,"Water, Potatoes, Carrots, Olive Oil, Nutritional Yeast, Lemon Juice, Salt, Onion, Cayenne Pepper",35,0.0,3,0,2.5,0,0,0,65,60,0,0.1,0.0,0,1,20,0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Dinner,MENUTAINMENT,Eggs Your Way,,1 each,Egg,60,6,0,0,4,1.5,165,0,60,60,20,0.8,0,35,0,40,0.0,0,"Vegetarian, Avoiding Gluten, Egg"
Stetson_East,Dinner,MENUTAINMENT,Eggs,,1/4 cup,Liquid Egg,90,8,0,0,6,2,225,0,85,80,30,1.1,0,50,0,50,0.0,0,"Vegetarian, Avoiding Gluten, Good Source of Protein, Egg"
Stetson_East,Dinner,MENUTAINMENT,Egg Whites,two egg whites made-to-order,1/4 cup,Liquid Egg White,30,7,0,0,0,0,0,0,100,100,0,0,0.0,0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Egg"
Stetson_East,Dinner,MENUTAINMENT,Diced Bacon,,1 ounce,Bacon,130,10,0,0,10,3.5,30,0,480,140,0,0.3,0,5,0,90,0.0,5,"Pork, Gluten*"
Stetson_East,Dinner,MENUTAINMENT,Italian Sausage Crumbles,,1 ounce,Italian Sausage,90,5,0.0,0,7,2.5,25,0,230,100,0,0.4,0,10,0,70,0.0,5,"Avoiding Gluten, Celery*, Mustard*, Pork, Soy"
Stetson_East,Dinner,MENUTAINMENT,Diced Ham,,1 ounce,Ham,35,4,2,0.0,1,0,15,0,360,200,0,0.2,0,170,0,10,0,0,"Pork, Gluten*"
Stetson_East,Dinner,MENUTAINMENT,Shredded Sharp American Cheese,,1 ounce,American Cheese,100,5,1,0.0,9,5,30,0,470,40,300,0.2,0,90,0,80,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,MENUTAINMENT,Baby Spinach,,1/4 ounce,Spinach,0,0,0,0,0,0,0,0,5,40,10,0.2,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,MENUTAINMENT,Sliced Mushrooms,,1 ounce,Mushrooms,5,0.0,0.0,0.0,0,0,0,0,0,90,0,0.1,0,0,1,0,0.0,0,"Mushroom, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,MENUTAINMENT,Diced Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Dinner,MENUTAINMENT,Chopped Green Bell Pepper,,1 ounce,Green Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,23,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,MENUTAINMENT, Diced Onions,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Dinner,FLAME,Hamburger Patty,Ground sirloin patty grilled to perfection ,1 each,Beef,170,16,0,0,11,4,55,0,45,190,10,1.5,0,0,0,100,0.0,5,"Avoiding Gluten, Good Source of Protein, Beef"
Stetson_East,Dinner,FLAME,Grilled Chicken,Tender and moist,1 each,Chicken,120,23,0,0,3,1,80,0,140,260,0,0.4,0,0,0,25,0.0,0,"Avoiding Gluten, Good Source of Protein, Poultry"
Stetson_East,Dinner,FLAME,All Beef Hot Dog,,1 each,Beef Hot Dog,180,7,2,0.0,17,7,35,0,480,140,10,0.7,0.0,20,0.0,150,0.0,5,Beef
Stetson_East,Dinner,FLAME,Onions and Peppers,Sauteed onions and sweet bell peppers,1/2 cup,"Green Bell Peppers, Onions, Butter, Black Pepper",130,1,7,3,11,7,30,2,90,160,20,0.3,0,0,40,100,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Onion"
Stetson_East,Dinner,FLAME,French Fries,,3 ounce,French Fries,160,1,18,0,10,0,0,1,20,270,0,0,0,0,0,90,0.0,0,Soy
Stetson_East,Dinner,FLAME,White Hot Dog Bun,,1 each,Hot Dog Bun,100,3,19,2,1,0,0,0.0,160,30,30,1.3,0,0,0.0,10,0.0,0,"Vegan, Vegetarian, Gluten, Wheat, Soy*"
Stetson_East,Dinner,FLAME,White Hamburger Bun,White Hamburger Bun,1 each,Burger Bun,150,4,28,4,2,0,0,0,280,50,50,1.5,0,0,0.0,20,0.0,0,"Vegetarian, Egg*, Gluten, Wheat, Soy, Milk*, Tree Nuts*, Sesame"
Stetson_East,Dinner,FLAME,American Cheese Slice,,1 slice,American Cheese,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,DELI,Sliced Genoa Salami,,1 ounce,Genoa Salami,120,5,0,0,11,4,30,0,480,0.0,0,0.4,0,0.0,7,100,0.0,5,"Garlic, Avoiding Gluten, Celery*, Mustard*, Pork, Beef"
Stetson_East,Dinner,DELI,Sliced Capicola,,1 ounce,Capicola,35,5,2,0.0,1,0,15,0,440,80,0,0.3,0,0.0,0.0,10,0.0,0,"Pork, Soy*, Gluten*, Wheat*"
Stetson_East,Dinner,DELI,Sliced Smoked Ham,,1 ounce,Ham,35,5,0,0,1.5,0.5,15,0,330,90,0,0.2,0,10,0,15,0.0,0,"Pork, Gluten*, Wheat*"
Stetson_East,Dinner,DELI,Thinly Sliced Deli Turkey Breast,,1 ounce,Turkey,30,4,0.0,0,1,0,15,0,260,40,0,0.2,0,0,0,10,0,0,"Avoiding Gluten, Poultry"
Stetson_East,Dinner,DELI,FIT Tuna Salad,Classic tuna salad ,3 oz portion,"Tuna, Canola Oil, Onions, Celery, Lemon Juice, Light Mayonnaise, Salt, Black Pepper",90,8,0.0,0,6,0.5,15,0,240,90,10,0.7,0,20,1,50,0,0,"Good Source of Protein, Soy*, Onion, Egg, Mustard, Gluten*, Celery, Fish, MSG*"
Stetson_East,Dinner,DELI,Chicken Salad,"Moist chicken salad, in a low fat dressing",1/3 cup,"Chicken, Mayonnaise, Celery, White Pepper",110,8,0,0,9,1.5,30,0,150,130,0,0.2,0,0,0,80,5,0,"Good Source of Protein, Onion, Egg, Mustard, Gluten*, Poultry, Celery"
Stetson_East,Dinner,DELI,American Cheese Slice,,1 slice,American Cheese,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,DELI,Sliced Swiss Cheese,,1 ounce,Swiss Cheese,110,8,0,0,9,5,25,0,55,20,250,0,0,0,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Good Source of Protein"
Stetson_East,Dinner,DELI,Sliced Sharp Cheddar Cheese,,1 ounce,Cheddar Cheese,110,6,0.0,0,9,5,30,0,190,20,200,0,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Dinner,DELI,Sliced Provolone Cheese,,1 ounce,Provolone Cheese,100,7,0.0,0,8,5,20,0,210,40,210,0.1,0.0,5,0,70,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Good Source of Protein"
Stetson_East,Dinner,DELI,Sliced Pepper Jack Cheese,,1 ounce,Pepper Jack Cheese,110,7,0,0,9,5,25,0,170,20,210,0.2,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Dinner,DELI,Chopped Romaine Lettuce,,1 cup,Chopped Lettuce,10,0.0,2,0.0,0,0,0,0.0,0,120,20,0.5,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,DELI,Baby Spinach,,2 cup,Spinach,15,2,2,0,0,0,0,1,45,330,60,1.6,0,0,17,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,DELI,Sliced Tomatoes,,1 slice,Tomatoes,0,0,0.0,0,0,0,0,0,0,30,0,0,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Dinner,DELI,Sliced Red Onion,,1 slice,Onions,5,0,1,0.0,0,0,0,0,0,20,0,0,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
Stetson_East,Dinner,DELI,Bread & Butter Pickles,,4 each,Pickles,25,0,6,6,0,0,0,0,160,0,0,0,0,0,0.0,0,0.0,0,"Beef*, Mustard*, Pork*"
Stetson_East,Dinner,DELI,Banana Pepper Rings,,1 tbsp,Banana Peppers,0,0,0,0,0,0,0,0,30,0.0,0,0,0,0.0,0,0,0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Dinner,DELI,Sliced Cucumber,,1/4 cup,Cucumber,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,DELI,Sliced Red Bell Pepper,,1/4 cup,Red Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,29,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,DELI,Mayonnaise,,1 tbsp,Mayonnaise,90,0,0,0,10,1.5,5,0,75,0,0,0,0,0,0,90,0,0,"Vegetarian, Onion, Egg, Mustard, Gluten*"
Stetson_East,Dinner,DELI,Pesto Mayonnaise,Pesto Mayonnaise,1 tbsp,"Mayonnaise, Basil Pesto, Salt, Black Pepper",90,0,0,0,9,1.5,5,0,90,10,10,0.1,0,0,0,80,10,0,"Garlic, Vegetarian, Milk, Onion, Egg, Mustard, Gluten*"
Stetson_East,Dinner,DELI,Chipotle Garlic Ranch,"Ranch dressing, roasted garlic and chipotle peppers",2 tbsp,"Ranch Dressing, Garlic, Chipotle Peppers, Canola Oil, Black Pepper",130,0,1,1,14,2,10,0,180,0,0,0,0,0,0,130,0.0,0,"Garlic, Vegetarian, Avoiding Gluten, Milk, Celery*, Mustard*, Tomato, Onion, Egg"
Stetson_East,Dinner,DELI,Dijon Honey Dressing,,2 tbsp,Honey Mustard Dressing,130,0,7,6,12,2,15,0,160,10,0,0,0,0,0.0,100,0,0,"Vegetarian, Avoiding Gluten, Celery*, Egg, Mustard"
Stetson_East,Dinner,DELI,Yellow Mustard,,1 tbsp,Yellow Mustard,10,0.0,0.0,0,0.5,0,0,0.0,170,20,10,0.3,0,0,0,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Mustard"
Stetson_East,Dinner,DELI,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,DELI,Red Wine Vinegar,,1 floz,Red Wine Vinegar,5,0,0,0,0,0,0.0,0,0,10,0,0.1,0,0.0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
Stetson_East,Dinner,DELI,White Bread,,1 slice,White Bread,80,3,15,1,1,0,0,0.0,130,30,30,1,0,0,0.0,5,0.0,0,"Vegetarian, Egg*, Gluten, Wheat, Soy, Sesame*, Milk*"
Stetson_East,Dinner,DELI,Whole Wheat Bread,,1 slice,Whole Wheat Bread,110,4,21,3,2,0,0,3,170,100,40,0.9,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Wheat, Soy, Milk*, Tree Nuts*"
Stetson_East,Dinner,DELI,Kaiser Roll,,1 each,Kaiser Roll,240,7,43,3,4.5,0,0,1,410,90,70,2,0,0,0.0,40,0.0,0,"Vegetarian, Gluten, Wheat, Good Source of Protein, Egg"
Stetson_East,Dinner,DELI,Hoagie Roll,,1 each,Hoagie Roll,200,6,36,0,3,0.5,0,2,410,80,60,1.9,0.0,0,0,25,0.0,0,"Vegan, Vegetarian, Gluten, Wheat, Soy"
Stetson_East,Dinner,DELI,"10"" Flour Tortilla",,1 each,Flour Tortilla,200,6,34,1,6,3,0,1,400,50,80,2,0,0,0.0,50,0.0,5,"Vegan, Vegetarian, Gluten, Wheat, Sulphites"
Stetson_East,Dinner,DELI,"12"" Spinach Herb Tortilla",,1 each,Spinach Herb Tortilla,290,8,47,0,8,4,0,2,640,80,120,3,0,0,0.0,70,0.0,5,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Good Source of Protein, Onion"
Stetson_East,Dinner,DELI,"12"" Tomato Basil Flour Tortilla",,1 each,Tomato Basil Tortilla,300,9,47,0,9,4,0,2,620,80,120,3,0,0,0.0,80,0.0,5,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Good Source of Protein, Tomato, Onion"
Stetson_East,Dinner,DELI,Homemade Potato Chips,Fresh Fried Potato Chips,4 ounce,Potato Chips,370,2,21,0.0,30,3.5,0,2,260,360,10,0.7,0,0,0,270,0.0,5,Soy
Stetson_East,Dinner,DELI SPECIAL,Salted Pretzel Bites,soft chewy pretzel lightly salted,16 ounce,"Pretzels, Water, Salt",1190,37,243,3,3.5,0,0,7,2810,490,70,16.3,0,80,0,30,0,0,"Vegan, Vegetarian, Gluten, Wheat, Good Source of Protein"
Stetson_East,Dinner,DELI SPECIAL,Cheese Sauce,,1 ladle-1oz,"Whole Milk, American Cheese, Butter, All Purpose Flour, Salt, White Pepper",45,2,2,1,3.5,2,10,0,150,30,70,0.1,0.0,25,0,30,0.0,0,"Gluten, Milk, Wheat, Beef*, Pork*"
Stetson_East,Dinner,SOUP,Broccoli Cheddar Soup,"chopped broccoli and broccoli florets simmered in a velvety chicken broth seasoned with grated cheddar cheese, herbs and sweet onions",8 floz,Broccoli Cheddar Soup,220,5,14,2,17,8,40,1,730,400,120,0.9,0,10,24,150,150,10,"Gluten, Milk, Wheat, Good Source of Protein, Celery*, Sulphites, Onion, Mustard, Poultry"
Stetson_East,Dinner,SOUP,Lemon Orzo Chicken Soup,"orzo, pulled chicken, carrots and celery in a chicken broth with a touch of cream",8 floz,Chicken Orzo Soup,160,7,14,2,8,4,30,1,780,170,30,0.6,0,10,3,70,140,5,"Garlic, Gluten, Milk, Wheat, Good Source of Protein, Onion, Soy, Egg, Poultry, Celery, MSG*"
Stetson_East,Dinner,SOUP,"Crackers, Oyster, Zesta, Keebler, 0.5 oz",Keebler Zesta Oyster Crackers,1 each,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate). Contains 2% or less of sugar, salt, malt extract, soy lecithin. Contains: Wheat, Soy. ",60,1,9,0,2.5,0,0,0,140,10,0,0.5,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Wheat, Soy"
Stetson_East,Dinner,FRESH 52 A,Romaine Blend,,1 cup,Lettuce Blend,10,0.0,1,0.0,0,0,0,0.0,0,110,10,0.4,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,FRESH 52 A,Spring Mix,,1 cup,Spring Lettuce Salad Mix,5,0.0,1,0.0,0,0,0,0.0,0,130,20,0.7,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,FRESH 52 A,Baby Spinach,,1 cup,Spinach,5,0.0,1,0,0,0,0,0.0,25,170,30,0.8,0,0,8,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,FRESH 52 A,Cherry Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
Stetson_East,Dinner,FRESH 52 A,Sliced Cucumber,,1 ounce,Cucumber,0,0,1,0,0,0,0,0,0,40,0,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,FRESH 52 A,Shredded Carrots,,1 ounce,Carrots,10,0,3,1,0,0,0,0.0,20,90,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
Stetson_East,Dinner,FRESH 52 A,Julienne Celery,,1 ounce,Celery,0,0,0.0,0,0,0,0,0,25,70,10,0.1,0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Celery"
Stetson_East,Dinner,FRESH 52 A,Sliced Red Onion,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
