Location,Period,Kitchen,Dish_Name,Description,Portion_Size,Ingredients,Calories,Protein (g),Total Carbohydrates (g),Sugar (g),Total Fat (g),Saturated Fat (g),Cholesterol (mg),Dietary Fiber (g),Sodium (mg),Potassium (mg),Calcium (mg),Iron (mg),Trans Fat (g),Vitamin D (IU),Vitamin C (mg),Calories From Fat,Vitamin A (RE),Saturated Fat + Trans Fat (g),Allergens
Stetson_East,Lunch,FRESH 52 B,Vegetable Pasta Salad,"penne pasta, broccoli, olives, grape tomatoes, onions, parsley, balsamic",1/2 cup,"Water, Water, Penne^, Tomatoes, Balsamic Vinaigrette^, Broccoli, Kalamata Olives^, Red Onions, Parsley, Kosher Salt^",130,3,18,4,5,0.5,0,2,330,160,20,0.9,0,0,24,45,0,0,"Vegetarian, Celery*, Gluten, Mustard*, Onion, Wheat, Garlic, Tomato, Egg*"
Stetson_East,Lunch,FRESH 52 B,Coleslaw,Shredded cabbage tossed in dressing.,1/2 cup,"Shredded Cabbage Mix^, Coleslaw Dressing^, Carrots",120,1,11,9,9,1.5,10,2,220,280,40,0.6,0,0,26,80,5,0,"Egg, Vegetarian, Avoiding Gluten, Onion, Garlic, Celery, Mustard"
Stetson_East,Lunch,FRESH 52 B,Watermelon,,1 wedge,Watermelon,90,2,22,18,0,0,0,1,0,330,20,0.7,0,0,24,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Lunch,FRESH 52 B,Red Seedless Grapes,,1/4 cup,Grapes,25,0,7,6,0,0,0,0,0,80,0,0.1,0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Lunch,FRESH 52 B,Cubed Pineapple,,1/4 cup,Pineapple,20,0,5,4,0,0,0,0.0,0,40,10,0.1,0,0,20,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Lunch,FRESH 52 B,Cubed Cantaloupe,,1/4 cup,Cantaloupe,15,0,3,3,0,0,0,0,5,110,0,0.1,0,0,15,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Lunch,FRESH 52 B,Fat Free Cottage Cheese,,1/4 cup,Fat Free Cottage Cheese^,25,4,2,0.0,0,0,0.0,0,135,50,30,0.1,0.0,0,0,0,0.0,0,"Vegetarian, Milk, MSG*"
Stetson_East,Lunch,FRESH 52 B,Low Fat Plain Yogurt,,1/4 cup,Plain Low Fat Yogurt^,30,3,4,3,0.5,0,0.0,0,40,120,90,0,0,25,0.0,0,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,FRESH 52 B,Low-Fat Blueberry Yogurt,,1/4 cup,Low Fat Blueberry Yogurt^,35,1,7,5,0,0,0,0,20,60,40,0,0,30,0.0,0,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,FRESH 52 B,Blueberries,,1 ounce,Blueberries,15,0,3,2,0,0,0,0.0,0,20,0,0.1,0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Lunch,FRESH 52 B,Oats 'n Honey Granola,,1 ounce,Granola^,130,2,20,7,4.5,0.5,0,1,100,60,0,0.6,0,0,0,45,0,0,"Vegetarian, Soy, Wheat, Gluten*"
Stetson_East,Lunch,FRESH 52 B,Cream Cheese,,1 ounce,Cream Cheese^,100,2,2,1,10,6,30,0,90,40,30,0,0,0,0,90,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,FRESH 52 B,Maple Honey Cream Cheese,Maple Honey Cream Cheese,1 ounce,"Cream Cheese^, Honey, Maple Extract^",100,2,3,3,9,5,25,0,80,40,20,0,0.0,0,0,80,0.0,5,"Vegetarian, Milk, Sulphites, Gluten*, Alcohol, Wheat*"
Stetson_East,Lunch,FRESH 52 B,Strawberry Cream Cheese,Laced with sweet strawberries,1 ounce,"Cream Cheese^, Strawberry Preserves^",100,1,4,3,8,5,25,0,75,30,20,0,0,0,0,80,0.0,5,"Vegetarian, Milk, MSG*, Strawberry, Gluten*"
Stetson_East,Lunch,FRESH 52 B,Butter PC,,1 each,Butter^,70,0,0,0,8,4.5,25,0,60,0,0,0,0,0,0,70,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Lunch,FRESH 52 B,"Margarine, Smart Balance, 5g",Margarine,1 each,"INGREDIENTS: NATURAL OIL BLEND (PALM FRUIT, SOYBEAN, CANOLA, FLAXSEED AND OLIVE OILS), WATER, CONTAINS LESS THAN 2% SALT, SORBITAN ESTER OF VEGETABLE FATTY ACIDS, MONOGLYCERIDE OF VEGETABLE FATTY ACIDS, SOYBEAN LECITHIN, POTASSIUM SORBATE, TBHQ AND CALCIUM DISODIUM EDTA TO PROTECT FRESHNESS, NATURAL AND ARTIFICIAL FLAVOR, LACTIC ACID, VITAMIN A PALMITATE, BETA-CAROTENE COLOR AND VITAMIN E ACETATE. CONTAINS: SOYBEAN.",30,0,0,0,3,1,0,0,30,0,0,0,0,0,0,30,35,0,"Vegetarian, Avoiding Gluten, Soy, Vegan"
Stetson_East,Lunch,FRESH 52 B,"Jelly, Assorted (Grape, Strawberry, Mixed Fruit), Smuckers",,1 each,"Concord Grape Jelly: Concord Grape Juice, High Fructose Corn Syrup, Corn Syrup, Fruit Pectin, Citric Acid, Sodium Citrate.
Strawberry Jam: Strawberries, High Fructose Corn Syrup, Corn Syrup, Sugar, Fruit Pectin, Citric Acid.
Mixed Fruit Jelly: High Fructose Corn Syrup, Corn Syrup, Grape Juice, Apple Juice, Fruit Pectin, Citric Acid. 
Manufacturer will not declare gluten free ",35,0,9,8,0,0,0,0,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,"Strawberry, Gluten*"
Stetson_East,Lunch,FRESH 52 B,"Peanut Butter, .75 oz, Jif",,1 each,"INGREDIENTS: MADE FROM ROASTED PEANUTS AND SUGAR, CONTAINS 2% OR LESS OF: MOLASSES, FULLY HYDROGENATED VEGETABLE OILS (RAPESEED AND SOYBEAN), MONO AND DIGLYCERIDES, SALT. Gluten Free. ALLERGENS: Peanuts. ",120,4,5,2,10,2,0,2,90,120,10,0.3,0,0,0.0,90,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, Peanuts"
Stetson_East,Lunch,FRESH 52 B,Nutella,,3/4 ounce,Chocolate Hazelnut Spread^,110,1,13,12,6,2.5,0.0,0.0,10,100,20,0.6,0,0,0.0,60,0.0,0,"Vegetarian, Avoiding Gluten, Milk, Soy, Tree Nuts"
Stetson_East,Lunch,SWEET SHOPPE,Chocolate Chip Cookies,Soft sugar cookie dotted with chocolate chips,1 each,Chocolate Chip Cookie Dough^,130,1,17,10,6,3,0.0,0,100,30,0,1,0,0,0,50,15,5,"Egg, Gluten, Milk, Soy, Wheat, Beef*, Pork*"
Stetson_East,Lunch,SWEET SHOPPE,Sugar Cookies,Dusted with sugar.,1 each,Sugar Cookie Dough^,120,0.0,17,9,5,2,0.0,0,105,10,0,0.8,0,0,0,45,0,0,"Egg, Vegetarian, Gluten, Milk, Soy, Wheat"
Stetson_East,Lunch,SWEET SHOPPE,Brownie,,1 each,Brownie^,210,3,35,26,6,2.5,45,1,240,190,0,1,0,0,0.0,60,0.0,5,"Egg, Vegetarian, Gluten, Milk, Soy, Wheat"
Stetson_East,Lunch,SWEET SHOPPE,Coconut Cake,,1 1/14th,"Vanilla Icing^, Yellow Cake Mix^, Water, Coconut^, Coconut Extract^",360,2,75,59,6,4,10,1,280,30,0,0.9,0,0,0,60,0,5,"Egg, Vegetarian, Gluten, Milk, Soy, Wheat, Sulphites, Tree Nuts*, Alcohol"
Stetson_East,Lunch,SWEET SHOPPE,Banana Cake,Rich with sweet bananas.,1 slice,"Vanilla Icing^, Yellow Cake Mix^, Water, Banana Compound^",450,2,72,54,17,7,10,0.0,330,10,0,1.2,0,0,0,150,0,10,"Egg, Vegetarian, Gluten, Milk, Soy, Wheat"
Stetson_East,Lunch,SWEET SHOPPE,Rice Krispie Treat,,"1 2"" x 3""","Marshmallows^, Rice Krispies Cereal^, Butter^, Vanilla Extract^",190,1,35,16,5,3,15,0,135,10,0,4.2,0,45,0,45,0.0,5,"Gluten, Milk, Beef*, Alcohol, Pork*"
Stetson_East,Lunch,SWEET SHOPPE,Chocolate Chip Cookie,"Cookie dough loaded with chocolate chips and so delicious, you won’t miss the egg or dairy",1 each,Vegan Chocolate Chip Cookie^,200,2,25,13,10,5,0,1,150,80,10,1.8,0,0,0,90,170,5,"Vegetarian, Gluten, Soy, Wheat, Tree Nuts*, Egg*, Milk*, Peanuts*"
Stetson_East,Dinner,CUCINA,Penne Pasta,,1 cup,"Water, Penne^",180,7,35,0.0,1,0,0,2,0,50,10,1.5,0,0,0,10,0,0,"Vegetarian, Good Source of Protein, Gluten, Wheat, How Good Friendly, Egg*"
Stetson_East,Dinner,CUCINA,Turkey Meat Sauce,Savory pasta sauce made with ground turkey,1/2 cup,"No Added Salt Tomatoes^, Ground Turkey, Yellow Onions, Tomato Puree^, Kosher Salt^, Garlic, Canola Oil, Basil, Oregano, Thyme, Black Pepper",100,9,5,3,5,1.5,30,2,220,300,50,1.3,0,0,14,45,0.0,0,"Avoiding Gluten, Good Source of Protein, Onion, Garlic, Tomato, Poultry"
Stetson_East,Dinner,CUCINA,Marinara Sauce,marinara sauce,1 ladle-2oz,Marinara Sauce^,35,0.0,7,4,0,0,0,1,230,180,20,0.4,0,0,0.0,0,0.0,0,"Vegetarian, Onion, Garlic, Tomato, Vegan, Gluten*"
Stetson_East,Dinner,CUCINA,Garlic Breadstick ,"Garlic Breadstick, Butter, and Parsley ",1 each,"French Breadsticks Dough^, Butter^, Parsley, Garlic",80,2,12,0.0,3,1.5,5,0,140,30,10,0.8,0,0,0,25,0.0,0,"Egg, Vegetarian, Gluten, Milk, Wheat, Garlic, How Good Friendly, Soy*"
Stetson_East,Dinner,CUCINA,Caesar Salad,"With romaine lettuce, parmesan cheese, and garlic croutons",1 cup,"Lettuce, White Bread^, Parmesan Cheese^, Canola Oil, Garlic",110,4,11,2,5,1.5,0.0,1,190,150,100,1,0.0,0,2,45,0.0,0,"Vegetarian, Gluten, Milk, Soy, Wheat, Garlic, Tree Nuts*"
Stetson_East,Dinner,CUCINA,Cheese Pizza,"Traditional pie topped with Italian tomato sauce, mozzarella, and parmesan cheese.",1 slice,"Pizza Dough^, Tomatoes^, Parmesan Cheese^, Part Skim Mozzarella Cheese^, Canola Oil, Kosher Salt^, Basil, Garlic, Black Pepper",200,10,19,2,10,4,20,0.0,650,150,230,1.4,0,15,2,90,0,5,"Vegetarian, Good Source of Protein, Gluten, Milk, Wheat, Garlic, Tomato, Egg*, Soy*, Sesame*"
Stetson_East,Dinner,CUCINA,Pepperoni Pizza,A Classic Favorite,1 slice,"Pizza Dough^, Part Skim Mozzarella Cheese^, Tomatoes^, Pepperoni-^, Canola Oil, Kosher Salt^, Basil, Garlic, Black Pepper",210,11,17,2,10,5,25,0.0,560,160,210,1.3,0,20,2,90,0,5,"Good Source of Protein, Gluten, Milk, Mustard*, Wheat, Garlic, Tomato, Beef, Pork, Egg*, Soy*, Sesame*"
Stetson_East,Dinner,CUCINA,Sausage and Onion Pizza,"Topped with Italian Sausage, peppers and onions",1 slice,"Pizza Dough^, Tomatoes^, Italian Sausage^, Parmesan Cheese^, Part Skim Mozzarella Cheese^, Yellow Onions, Canola Oil, Kosher Salt^, Basil, Garlic, Black Pepper",270,14,20,2,16,6,40,1,820,230,240,1.6,0,25,3,140,0,5,"Good Source of Protein, Celery*, Gluten, Milk, Mustard*, Onion, Soy, Wheat, Garlic, Tomato, Pork, Egg*, Sesame*"
Stetson_East,Dinner,CUCINA,Grated Parmesan Cheese,,1 tbsp,Parmesan Cheese^,25,2,0.0,0,1.5,1,5,0,115,10,50,0,0,0,0,15,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Dinner,CUCINA,Crushed Red Pepper,,1 tsp,Red Pepper,5,0,1,0,0,0,0,0,0,40,0,0.1,0.0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,CUCINA,Dried Oregano,,1 tsp,Oregano,0,0,0.0,0,0,0,0,0,0,10,20,0.4,0,0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,RICE STATION,White Rice,White Rice Cooked with Canola Oil and Salt,1/2 cup,"Water, Long Grain White Rice^, Canola Oil, Salt",120,2,23,0,1.5,0,0,0.0,30,50,20,0.9,0.0,0,0,15,0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Dinner,RICE STATION,Brown Rice,Lightly seasoned,1/2 cup,"Water, Brown Rice",110,2,23,0,1,0,0,1,0,70,0,0.4,0,0,0,10,0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,RICE STATION,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,RICE STATION,Gluten Free Soy Sauce,,1 floz,Less Sodium Gluten Free Soy Sauce^,20,1,4,2,0,0,0,0,880,200,0,0,0,0,0.0,0,0.0,0,"Vegetarian, Avoiding Gluten, Soy, Vegan"
Stetson_East,Dinner,RICE STATION,Seasoned Rice Vinegar,,1 floz,Seasoned Rice Vinegar^,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,"Vegetarian, Vegan"
Stetson_East,Dinner,HOMESTYLE,Chipotle Beef Brisket,Chipotle and spice rubbed beef brisket,5 oz portion,"Beef Brisket, Light Brown Sugar^, Kosher Salt^, Garlic, Onion, Black Pepper, Mustard, Coriander, Chipotle Chili Pepper^, Ground Ginger^",380,35,9,6,22,9,125,0.0,530,350,40,3.5,0.0,0,4,200,0.0,10,"Avoiding Gluten, Good Source of Protein, Onion, Garlic, Sulphites, Beef, Mustard"
Stetson_East,Dinner,HOMESTYLE,BBQ Potatoes,Potato Wedges,3 ounce,"Red Bliss Potatoes, Tomatoes^, Maple Syrup, Apple Cider Vinegar, Garlic, Light Brown Sugar^, Black Pepper, Chili Powder^, Kosher Salt^, Granulated Onion, Cumin, Canola Oil",80,2,19,4,0,0,0,2,90,490,20,0.9,0.0,0,11,0,0.0,0,"Vegetarian, Avoiding Gluten, Onion, Garlic, Tomato, Vegan"
Stetson_East,Dinner,HOMESTYLE,Vegetarian Collard Greens,"Fresh Collard Greens, Onion, and Garlic",1/2 cup,"Collard Greens, Water, Apple Cider Vinegar, Yellow Onions, Yellow Onions, Light Brown Sugar^, Celery, Tomatoes, Canola Oil, Carrots, Kosher Salt^, Garlic, Garlic, Parsley, Thyme, Black Pepper, Bay Leaf",70,3,12,6,2.5,0,0,4,330,250,230,0.6,0.0,0,35,20,0,0,"Vegetarian, Avoiding Gluten, Onion, Garlic, Tomato, Vegan, How Good Friendly, Celery"
Stetson_East,Dinner,HOMESTYLE,Roasted Carrots ,Roasted Carrots Seasoned with Salt,1/2 cup,"Carrots, Canola Oil, Kosher Salt^",80,1,12,6,3.5,0,0,3,180,400,40,0.4,0,0,7,30,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Dinner,GLOBAL EATS,Vegan Cheese Baked Chickpea Rotini,Chickpea pasta baked in a marinara sauce and topped with vegan cheese,8 ounce,"Water, Gluten Free  Rotini^, Vegan Mozzarella^, Tomatoes^, Tomato Puree^, Kosher Salt^, Yellow Onions, Olive Oil, Parsley, Sea Salt, Garlic, Basil, Oregano, Red Pepper",340,14,49,4,12,5,0,10,1910,820,180,3.8,0.0,0,3,110,0,5,"Vegetarian, Avoiding Gluten, Good Source of Protein, Onion, Garlic, Tomato, Vegan"
Stetson_East,Dinner,GLOBAL EATS,Beyond Sweet Italian Sausage,,1/2 each,Vegan Sweet Italian Sausage^,130,8,3,0,9,4,0,2,270,120,20,2,0,0,0,80,5,5,"Vegetarian, Avoiding Gluten, Good Source of Protein, Vegan"
Stetson_East,Dinner,GLOBAL EATS,Roasted Broccoli,Broccoli seasoned with sea salt and pepper,1/2 cup,"Broccoli, Canola Oil, Sea Salt, Black Pepper",40,2,5,1,2,0,0,2,140,240,40,0.6,0,0,67,20,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Dinner,MENUTAINMENT,Eggs Your Way,,1 each,Egg,60,6,0,0,4,1.5,165,0,60,60,20,0.8,0,35,0,40,0.0,0,"Egg, Vegetarian, Avoiding Gluten"
Stetson_East,Dinner,MENUTAINMENT,Eggs,,1/4 cup,Liquid Egg^,90,7,0.0,0,6,2,225,0,80,80,40,1.1,0,60,0,50,0.0,0,"Egg, Vegetarian, Avoiding Gluten, Good Source of Protein"
Stetson_East,Dinner,MENUTAINMENT,Egg Whites,two egg whites made-to-order,1/4 cup,Liquid Egg White^,30,7,0,0,0,0,0,0,100,100,0,0,0.0,0,0,0,0.0,0,"Egg, Vegetarian, Avoiding Gluten, Good Source of Protein"
Stetson_East,Dinner,MENUTAINMENT,Diced Bacon,,1 ounce,Bacon^,130,10,0,0,10,3.5,30,0,480,140,0,0.3,0,5,0,90,0.0,5,"Good Source of Protein, Pork, Gluten*"
Stetson_East,Dinner,MENUTAINMENT,Italian Sausage Crumbles,,1 ounce,Italian Sausage^,90,5,0.0,0,7,2.5,25,0,230,100,0,0.4,0,10,0,70,0.0,5,"Avoiding Gluten, Celery*, Mustard*, Soy, Pork"
Stetson_East,Dinner,MENUTAINMENT,Diced Ham,,1 ounce,Ham^,35,4,2,0.0,1,0,15,0,360,200,0,0.2,0,170,0,10,0,0,"Pork, Gluten*"
Stetson_East,Dinner,MENUTAINMENT,Shredded Sharp American Cheese,,1 ounce,American Cheese^,100,5,1,0.0,9,5,30,0,470,40,300,0.2,0,90,0,80,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,MENUTAINMENT,Baby Spinach,,1/4 ounce,Spinach,0,0,0,0,0,0,0,0,5,40,10,0.2,0,0,2,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Dinner,MENUTAINMENT,Sliced Mushrooms,,1 ounce,Mushrooms,5,0.0,0.0,0.0,0,0,0,0,0,90,0,0.1,0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly, Mushroom"
Stetson_East,Dinner,MENUTAINMENT,Diced Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegetarian, Avoiding Gluten, Tomato, Vegan"
Stetson_East,Dinner,MENUTAINMENT,Chopped Green Bell Pepper,,1 ounce,Green Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,23,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,MENUTAINMENT, Diced Onions,,1 ounce,Yellow Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegetarian, Avoiding Gluten, Onion, Vegan"
Stetson_East,Dinner,FLAME,Hamburger Patty,Ground sirloin patty grilled to perfection ,1 each,Beef Patty,170,16,0,0,11,4,55,0,45,190,10,1.5,0,0,0,100,0.0,5,"Avoiding Gluten, Good Source of Protein, Beef"
Stetson_East,Dinner,FLAME,Grilled Chicken,Tender and moist,1 each,Chicken Breast^,120,23,0,0,3,1,80,0,140,260,0,0.4,0,0,0,25,0.0,0,"Avoiding Gluten, Good Source of Protein, Poultry"
Stetson_East,Dinner,FLAME,All Beef Hot Dog,,1 each,Beef Hot Dog^,180,7,2,0.0,17,7,35,0,480,140,10,0.7,0.0,20,0.0,150,0.0,5,"Good Source of Protein, Beef"
Stetson_East,Dinner,FLAME,Onions and Peppers,sauteed onions and sweet bell peppers,1/2 cup,"Green Bell Peppers, Yellow Onions, Butter, Black Pepper",130,1,7,3,11,7,30,2,0,160,20,0.3,0.0,0,40,100,0.0,5,"Vegetarian, Avoiding Gluten, Milk, Onion"
Stetson_East,Dinner,FLAME,French Fries,,3 ounce,French Fries^,150,1,18,0.0,9,1,0,1,20,270,10,0.3,0,0,0,80,0.0,0,
Stetson_East,Dinner,FLAME,White Hot Dog Bun,,1 each,Hot Dog Bun^,100,3,19,2,1,0,0,0.0,160,30,30,1.3,0,0,0.0,10,0.0,0,"Vegetarian, Gluten, Wheat, Vegan, Soy*"
Stetson_East,Dinner,FLAME,White Hamburger Bun,White Hamburger Bun,1 each,Burger Bun^,150,4,28,4,2,0,0,0,280,50,50,1.5,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Soy, Wheat, Tree Nuts*, Egg*, Sesame, Milk*"
Stetson_East,Dinner,FLAME,American Cheese Slice,,1 slice,American Cheese^,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,DELI,Sliced Genoa Salami,,1 ounce,Genoa Salami^,120,5,0,0,11,4,30,0,480,0.0,0,0.4,0,0.0,7,100,0.0,5,"Avoiding Gluten, Celery*, Mustard*, Garlic, Beef, Pork"
Stetson_East,Dinner,DELI,Sliced Capicola,,1 ounce,Capicola^,35,5,2,0.0,1,0,15,0,440,80,0,0.3,0,0.0,0.0,10,0.0,0,"Pork, Soy*, Gluten*, Wheat*"
Stetson_East,Dinner,DELI,Sliced Smoked Ham,,1 ounce,Ham^,35,5,0,0,1.5,0.5,15,0,330,90,0,0.2,0,10,0,15,0.0,0,"Pork, Gluten*, Wheat*"
Stetson_East,Dinner,DELI,Thinly Sliced Deli Turkey Breast,,1 ounce,Turkey Breast^,30,4,0.0,0,1,0,15,0,260,40,0,0.2,0,0,0,10,0,0,"Avoiding Gluten, Poultry"
Stetson_East,Dinner,DELI,FIT Tuna Salad,Classic tuna salad ,3 oz portion,"Tuna^, Canola Oil, Red Onions, Celery, Lemon Juice, Light Mayonnaise^, Kosher Salt^, Black Pepper",90,8,0.0,0,6,0.5,15,0,240,90,10,0.7,0,20,1,50,0,0,"Egg, Good Source of Protein, MSG*, Onion, Celery, Soy*, Gluten*, Mustard, Fish"
Stetson_East,Dinner,DELI,Chicken Salad,"Moist chicken salad, in a low fat dressing",1/3 cup,"Chicken Breast^, Mayonnaise^, Celery, White Pepper",110,8,0,0,9,1.5,30,0,150,130,0,0.2,0,0,0,80,5,0,"Egg, Good Source of Protein, Onion, Celery, Poultry, Gluten*, Mustard"
Stetson_East,Dinner,DELI,American Cheese Slice,,1 slice,American Cheese^,50,3,0.0,0,4.5,2.5,15,0,240,20,150,0.1,0,45,0,40,0.0,5,"Avoiding Gluten, Milk, Beef*, Pork*"
Stetson_East,Dinner,DELI,Sliced Swiss Cheese,,1 ounce,Swiss Cheese^,110,8,0,0,9,5,25,0,55,20,250,0,0,0,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Good Source of Protein, Milk"
Stetson_East,Dinner,DELI,Sliced Sharp Cheddar Cheese,,1 ounce,Cheddar Cheese^,110,6,0.0,0,9,5,30,0,190,20,200,0,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
Stetson_East,Dinner,DELI,Sliced Provolone Cheese,,1 ounce,Provolone Cheese^,100,7,0.0,0,8,5,20,0,210,40,210,0.1,0.0,5,0,70,0.0,5,"Vegetarian, Avoiding Gluten, Good Source of Protein, Milk"
Stetson_East,Dinner,DELI,Sliced Pepper Jack Cheese,,1 ounce,Pepper Jack Cheese^,110,7,0,0,9,5,25,0,170,20,210,0.2,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Good Source of Protein, Milk"
Stetson_East,Dinner,DELI,Chopped Romaine Lettuce,,1 cup,Chopped Lettuce,10,0.0,2,0.0,0,0,0,0.0,0,120,20,0.5,0,0,2,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,DELI,Baby Spinach,,2 cup,Spinach,15,2,2,0,0,0,0,1,45,330,60,1.6,0,0,17,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan, How Good Friendly"
Stetson_East,Dinner,DELI,Sliced Tomatoes,,1 slice,Tomatoes,0,0,0.0,0,0,0,0,0,0,30,0,0,0,0,2,0,0.0,0,"Vegetarian, Avoiding Gluten, Tomato, Vegan"
Stetson_East,Dinner,DELI,Sliced Red Onion,,1 slice,Red Onions,5,0,1,0.0,0,0,0,0,0,20,0,0,0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Onion, Vegan"
Stetson_East,Dinner,DELI,Bread & Butter Pickles,,4 each,Pickles^,25,0,6,6,0,0,0,0,160,0,0,0,0,0,0.0,0,0.0,0,"Mustard*, Beef*, Pork*"
Stetson_East,Dinner,DELI,Banana Pepper Rings,,1 tbsp,Banana Peppers^,0,0,0,0,0,0,0,0,30,0.0,0,0,0,0.0,0,0,0,0,"Vegetarian, Avoiding Gluten, Sulphites, Vegan"
Stetson_East,Dinner,DELI,Sliced Cucumber,,1/4 cup,Cucumber,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,DELI,Sliced Red Bell Pepper,,1/4 cup,Red Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,29,0,0.0,0,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,DELI,Mayonnaise,,1 tbsp,Mayonnaise^,90,0,0,0,10,1.5,5,0,75,0,0,0,0,0,0,90,0,0,"Egg, Vegetarian, Onion, Gluten*, Mustard"
Stetson_East,Dinner,DELI,Pesto Mayonnaise,Pesto Mayonnaise,1 tbsp,"Mayonnaise^, No Nut Pesto^, Kosher Salt^, Black Pepper",90,0,0,0,9,1.5,5,0,90,10,10,0.1,0,0,0,80,10,0,"Egg, Vegetarian, Milk, Onion, Garlic, Gluten*, Mustard"
Stetson_East,Dinner,DELI,Chipotle Garlic Ranch,"Ranch dressing, roasted garlic and chipotle peppers",2 tbsp,"Ranch Dressing^, Garlic, Chipotle Peppers^, Canola Oil, Black Pepper",130,0,1,1,14,2,10,0,180,0,0,0,0,0,0,130,0.0,0,"Egg, Vegetarian, Avoiding Gluten, Celery*, Milk, Mustard*, Onion, Garlic, Tomato"
Stetson_East,Dinner,DELI,Dijon Honey Dressing,,2 tbsp,Honey Mustard Dressing^,130,0,7,6,12,2,15,0,160,10,0,0,0,0,0.0,100,0,0,"Egg, Vegetarian, Avoiding Gluten, Celery*, Mustard"
Stetson_East,Dinner,DELI,Yellow Mustard,,1 tbsp,Yellow Mustard^,10,0.0,0.0,0,0.5,0,0,0.0,170,20,10,0.3,0,0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Garlic, Vegan, Mustard"
Stetson_East,Dinner,DELI,Olive Oil,,1 floz,Olive Oil,240,0,0,0,27,3.5,0,0,0,0,0,0.2,0.0,0,0,240,0.0,5,"Vegetarian, Avoiding Gluten, Vegan"
Stetson_East,Dinner,DELI,Red Wine Vinegar,,1 floz,Red Wine Vinegar^,5,0,0,0,0,0,0.0,0,0,10,0,0.1,0,0.0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Sulphites, Vegan"
Stetson_East,Dinner,DELI,White Bread,,1 slice,White Bread^,80,3,15,1,1,0,0,0.0,130,30,30,1,0,0,0.0,5,0.0,0,"Vegetarian, Gluten, Soy, Wheat, Egg*, Sesame*, Milk*"
Stetson_East,Dinner,DELI,Whole Wheat Bread,,1 slice,Whole Wheat Bread^,110,4,21,3,2,0,0,3,170,100,40,0.9,0,0,0.0,20,0.0,0,"Vegetarian, Gluten, Soy, Wheat, Tree Nuts*, Milk*"
